text,audio_path,image_path,template
अकादमिक गाउन,hi/hi_arabidopsis.mp3,ILSVRC/Data/CLS-LOC/train/n02669723/n02669723_13662.JPEG,1
γραφείο,el/el_amazing.mp3,ILSVRC/Data/CLS-LOC/train/n03179701/n03179701_10918.JPEG,1
守る,el/el_defending.mp3,japan.png,2
boundaries,ja/ja_boundaries.mp3,usa.png,2
श्वाब,ja/ja_schwab.mp3,india.png,2
skunk,en/en_macbook.mp3,ILSVRC/Data/CLS-LOC/train/n02445715/n02445715_10726.JPEG,1
崖,ja/ja_slough.mp3,ILSVRC/Data/CLS-LOC/train/n09246464/n09246464_37070.JPEG,1
मिश्र धातु,ar/ar_alloy.mp3,india.png,2
προέλευση,hi/hi_orig.mp3,greece.png,2
disagrees,el/el_disagrees.mp3,usa.png,2
يعرض,el/el_offer.mp3,lebanon.png,2
σπείρα,el/el_relics.mp3,ILSVRC/Data/CLS-LOC/train/n03065424/n03065424_13452.JPEG,1
δενδρόβιο ζώο της αυστραλίας,el/el_abstracts.mp3,ILSVRC/Data/CLS-LOC/train/n01882714/n01882714_44977.JPEG,1
سرير,ar/ar_scorpio.mp3,ILSVRC/Data/CLS-LOC/train/n02804414/n02804414_8521.JPEG,1
أصباغ,en/en_pigments.mp3,lebanon.png,2
पारगमन,en/en_transduction.mp3,india.png,2
बंधी हुई छिपकली,hi/hi_kappa.mp3,ILSVRC/Data/CLS-LOC/train/n01675722/n01675722_1052.JPEG,1
ανώτερος αξιωματικός του ναυτικού,el/el_conduct.mp3,ILSVRC/Data/CLS-LOC/train/n02105505/n02105505_7996.JPEG,1
cflags,hi/hi_cflags.mp3,usa.png,2
防火スクリーン,ja/ja_jonathon.mp3,ILSVRC/Data/CLS-LOC/train/n03347037/n03347037_4499.JPEG,1
cmt,hi/hi_cmt.mp3,greece.png,2
ρακέτα,el/el_vertebrate.mp3,ILSVRC/Data/CLS-LOC/train/n04039381/n04039381_14007.JPEG,1
boathouse,en/en_longman.mp3,ILSVRC/Data/CLS-LOC/train/n02859443/n02859443_24040.JPEG,1
三輪車,ja/ja_nueva.mp3,ILSVRC/Data/CLS-LOC/train/n04482393/n04482393_38713.JPEG,1
wine bottle,en/en_impeccable.mp3,ILSVRC/Data/CLS-LOC/train/n04591713/n04591713_223.JPEG,1
المفتاح,ar/ar_cancellations.mp3,ILSVRC/Data/CLS-LOC/train/n03109150/n03109150_13367.JPEG,1
अंगोरा,hi/hi_mirage.mp3,ILSVRC/Data/CLS-LOC/train/n02328150/n02328150_7475.JPEG,1
λαβύρινθος,el/el_clearances.mp3,ILSVRC/Data/CLS-LOC/train/n03733281/n03733281_25510.JPEG,1
υπνόσακος,el/el_aliens.mp3,ILSVRC/Data/CLS-LOC/train/n04235860/n04235860_1924.JPEG,1
चालीसपद,hi/hi_distinction.mp3,ILSVRC/Data/CLS-LOC/train/n01784675/n01784675_13501.JPEG,1
गारमेंट्स,el/el_garments.mp3,india.png,2
टेप प्लेयर,hi/hi_satire.mp3,ILSVRC/Data/CLS-LOC/train/n04392985/n04392985_5733.JPEG,1
सारंगी की तरह का एक बाजा,el/el_mandolin.mp3,india.png,2
個人的,hi/hi_personal.mp3,japan.png,2
छनन,ja/ja_filtering.mp3,india.png,2
ワイン,hi/hi_wine.mp3,japan.png,2
コーヒーポット,ja/ja_avis.mp3,ILSVRC/Data/CLS-LOC/train/n03063689/n03063689_15467.JPEG,1
Τριδάκτυλος Βραδύπους,el/el_majoring.mp3,ILSVRC/Data/CLS-LOC/train/n02457408/n02457408_28214.JPEG,1
بلبل,ar/ar_gto.mp3,ILSVRC/Data/CLS-LOC/train/n01560419/n01560419_4335.JPEG,1
फ़ोइया,ar/ar_foia.mp3,india.png,2
システム,en/en_sys.mp3,japan.png,2
コミックブック,ja/ja_firewalls.mp3,ILSVRC/Data/CLS-LOC/train/n06596364/n06596364_3187.JPEG,1
उभारा,el/el_stirred.mp3,india.png,2
البرمجيات الخبيثة,ja/ja_malware.mp3,lebanon.png,2
बंदर,hi/hi_nino.mp3,ILSVRC/Data/CLS-LOC/train/n02484975/n02484975_447.JPEG,1
مصنعي المعدات الأصلية,en/en_oems.mp3,lebanon.png,2
πωλητής,hi/hi_salesman.mp3,greece.png,2
παπούτσια τρεξίματος,el/el_res.mp3,ILSVRC/Data/CLS-LOC/train/n04120489/n04120489_6101.JPEG,1
ثوب,ar/ar_excretion.mp3,ILSVRC/Data/CLS-LOC/train/n03450230/n03450230_4311.JPEG,1
ジャンル,en/en_genres.mp3,japan.png,2
नकदी मशीन,hi/hi_bakery.mp3,ILSVRC/Data/CLS-LOC/train/n02977058/n02977058_999.JPEG,1
देखा,en/en_watched.mp3,india.png,2
スコットランド人,en/en_scottish.mp3,japan.png,2
少なくとも,el/el_attain.mp3,japan.png,2
عصا المشي,ar/ar_cebu.mp3,ILSVRC/Data/CLS-LOC/train/n02231487/n02231487_13297.JPEG,1
عضو,ar/ar_deerfield.mp3,ILSVRC/Data/CLS-LOC/train/n03854065/n03854065_1625.JPEG,1
τορικός,ja/ja_toric.mp3,greece.png,2
清算,ar/ar_liquidation.mp3,japan.png,2
मीम,el/el_memes.mp3,india.png,2
الفيل الهندي,ar/ar_offeror.mp3,ILSVRC/Data/CLS-LOC/train/n02504013/n02504013_1243.JPEG,1
lifeboat,en/en_wheelchair.mp3,ILSVRC/Data/CLS-LOC/train/n03662601/n03662601_24343.JPEG,1
संक्षिप्त,ar/ar_abridged.mp3,india.png,2
التحف,ja/ja_antiques.mp3,lebanon.png,2
パラシュート,ja/ja_gauge.mp3,ILSVRC/Data/CLS-LOC/train/n03888257/n03888257_11699.JPEG,1
オーストラリア,el/el_australia.mp3,japan.png,2
Winamp,ar/ar_winamp.mp3,india.png,2
لحام,ja/ja_welder.mp3,lebanon.png,2
يحصل,el/el_obtains.mp3,lebanon.png,2
صفوف,en/en_ranks.mp3,lebanon.png,2
brass,en/en_algerian.mp3,ILSVRC/Data/CLS-LOC/train/n02892201/n02892201_10922.JPEG,1
ハコガメ,ja/ja_partnerships.mp3,ILSVRC/Data/CLS-LOC/train/n01669191/n01669191_10346.JPEG,1
फारसी बिल्ली,hi/hi_odp.mp3,ILSVRC/Data/CLS-LOC/train/n02123394/n02123394_4878.JPEG,1
leonberg,en/en_wings.mp3,ILSVRC/Data/CLS-LOC/train/n02111129/n02111129_2796.JPEG,1
الشكل البيضاوي,el/el_ellipse.mp3,lebanon.png,2
息を呑むような,el/el_breathtaking.mp3,japan.png,2
मिनीवैन,hi/hi_phonebook.mp3,ILSVRC/Data/CLS-LOC/train/n03770679/n03770679_4499.JPEG,1
सीट बेल्ट,hi/hi_willie.mp3,ILSVRC/Data/CLS-LOC/train/n04162706/n04162706_519.JPEG,1
αιγυπτιακή γάτα,el/el_judas.mp3,ILSVRC/Data/CLS-LOC/train/n02124075/n02124075_8383.JPEG,1
طبق,ar/ar_nashua.mp3,ILSVRC/Data/CLS-LOC/train/n07579787/n07579787_7916.JPEG,1
PLANETARIUM,hi/hi_familiar.mp3,ILSVRC/Data/CLS-LOC/train/n03956157/n03956157_6507.JPEG,1
ζωτικότητα,hi/hi_vitality.mp3,greece.png,2
الببغاء ذو القمة الكبريتية,ar/ar_known.mp3,ILSVRC/Data/CLS-LOC/train/n01819313/n01819313_4396.JPEG,1
यूनीसाइकिल,hi/hi_jasper.mp3,ILSVRC/Data/CLS-LOC/train/n04509417/n04509417_4924.JPEG,1
घटनाओं,ja/ja_happenings.mp3,india.png,2
म्यान,hi/hi_brochures.mp3,ILSVRC/Data/CLS-LOC/train/n04141327/n04141327_14861.JPEG,1
hook,en/en_professionals.mp3,ILSVRC/Data/CLS-LOC/train/n03532672/n03532672_28480.JPEG,1
جوناس,hi/hi_jonas.mp3,lebanon.png,2
fugitive,ja/ja_fugitive.mp3,usa.png,2
وحش مجنون,ar/ar_antigens.mp3,ILSVRC/Data/CLS-LOC/train/n01692333/n01692333_4440.JPEG,1
στάδιο,el/el_cpr.mp3,ILSVRC/Data/CLS-LOC/train/n04296562/n04296562_30159.JPEG,1
ノート,ja/ja_bluetooth.mp3,ILSVRC/Data/CLS-LOC/train/n03832673/n03832673_19034.JPEG,1
tail,el/el_tail.mp3,usa.png,2
ワイヤーヘアのフォックステリア,ja/ja_iia.mp3,ILSVRC/Data/CLS-LOC/train/n02095314/n02095314_3182.JPEG,1
甘い水,en/en_sweetwater.mp3,japan.png,2
प्यारा,ja/ja_beloved.mp3,india.png,2
عنكبوت الحديقة باللونين الأسود والذهبي,ar/ar_perfumes.mp3,ILSVRC/Data/CLS-LOC/train/n01773157/n01773157_4292.JPEG,1
収集品,ar/ar_collectible.mp3,japan.png,2
boxer,hi/hi_boxer.mp3,usa.png,2
gasmask,en/en_halves.mp3,ILSVRC/Data/CLS-LOC/train/n03424325/n03424325_19377.JPEG,1
लहज़ा,en/en_accent.mp3,india.png,2
संतोषजनक,ar/ar_satisfactory.mp3,india.png,2
confectionery,en/en_melia.mp3,ILSVRC/Data/CLS-LOC/train/n03089624/n03089624_8206.JPEG,1
com.fandango,el/el_fandango.mp3,lebanon.png,2
συνδρομητικό τηλέφωνο,el/el_phase.mp3,ILSVRC/Data/CLS-LOC/train/n03902125/n03902125_2658.JPEG,1
デザイン,hi/hi_zane.mp3,japan.png,2
हानि,el/el_impairment.mp3,india.png,2
روتويللر,ar/ar_ofcom.mp3,ILSVRC/Data/CLS-LOC/train/n02106550/n02106550_669.JPEG,1
盛り合わせ,en/en_assorted.mp3,japan.png,2
poncho,en/en_faux.mp3,ILSVRC/Data/CLS-LOC/train/n03980874/n03980874_5367.JPEG,1
जर्मन शेपर्ड,hi/hi_tac.mp3,ILSVRC/Data/CLS-LOC/train/n02106662/n02106662_54733.JPEG,1
amphibian,en/en_captivity.mp3,ILSVRC/Data/CLS-LOC/train/n02704792/n02704792_7857.JPEG,1
所有している,el/el_owns.mp3,japan.png,2
صندوق بريد,ar/ar_precedent.mp3,ILSVRC/Data/CLS-LOC/train/n03710193/n03710193_5725.JPEG,1
चोली,hi/hi_overture.mp3,ILSVRC/Data/CLS-LOC/train/n02892767/n02892767_43952.JPEG,1
καραβίδα,el/el_romans.mp3,ILSVRC/Data/CLS-LOC/train/n01985128/n01985128_36655.JPEG,1
τελικός,ar/ar_fnal.mp3,greece.png,2
البلدغ الفرنسي,ar/ar_reserves.mp3,ILSVRC/Data/CLS-LOC/train/n02108915/n02108915_13237.JPEG,1
غن,hi/hi_gunn.mp3,lebanon.png,2
communicates,hi/hi_communicates.mp3,usa.png,2
オサムシ,ja/ja_masterbation.mp3,ILSVRC/Data/CLS-LOC/train/n02167151/n02167151_2366.JPEG,1
全国,en/en_national.mp3,japan.png,2
دجاجة,ar/ar_plotting.mp3,ILSVRC/Data/CLS-LOC/train/n01514859/n01514859_9687.JPEG,1
सिंह मछली,hi/hi_mortgage.mp3,ILSVRC/Data/CLS-LOC/train/n02643566/n02643566_12589.JPEG,1
σότζι,el/el_normandy.mp3,ILSVRC/Data/CLS-LOC/train/n04201297/n04201297_4465.JPEG,1
δακτυλήθρα,el/el_sourcewatch.mp3,ILSVRC/Data/CLS-LOC/train/n04423845/n04423845_12892.JPEG,1
湖畔,ja/ja_furnaces.mp3,ILSVRC/Data/CLS-LOC/train/n09332890/n09332890_10010.JPEG,1
webmasters,ar/ar_webmasters.mp3,usa.png,2
हाउस फिंच,hi/hi_woofer.mp3,ILSVRC/Data/CLS-LOC/train/n01532829/n01532829_30173.JPEG,1
口紅,en/en_lipstick.mp3,japan.png,2
ハーモニカ,ja/ja_underlying.mp3,ILSVRC/Data/CLS-LOC/train/n03494278/n03494278_21035.JPEG,1
लैस,en/en_equipped.mp3,india.png,2
cdf,ar/ar_cdf.mp3,greece.png,2
बाघ बिल्ली,hi/hi_improvised.mp3,ILSVRC/Data/CLS-LOC/train/n02123159/n02123159_3768.JPEG,1
脳サンゴ,ja/ja_looked.mp3,ILSVRC/Data/CLS-LOC/train/n01917289/n01917289_1892.JPEG,1
الخامس عشر,ja/ja_fifteenth.mp3,lebanon.png,2
クロライチョウ,ja/ja_showcasing.mp3,ILSVRC/Data/CLS-LOC/train/n01795545/n01795545_11037.JPEG,1
はぁ,en/en_sigh.mp3,japan.png,2
πλεκτή ζακέτα,el/el_hklm.mp3,ILSVRC/Data/CLS-LOC/train/n02113186/n02113186_9278.JPEG,1
親族,el/el_kin.mp3,japan.png,2
ποντικοπαγίδα,el/el_oslo.mp3,ILSVRC/Data/CLS-LOC/train/n03794056/n03794056_2484.JPEG,1
حميض,ar/ar_consul.mp3,ILSVRC/Data/CLS-LOC/train/n02389026/n02389026_14833.JPEG,1
درع,ar/ar_brown.mp3,ILSVRC/Data/CLS-LOC/train/n03146219/n03146219_6414.JPEG,1
修正する,en/en_amends.mp3,japan.png,2
गर्म,ar/ar_hot.mp3,india.png,2
園芸,hi/hi_gardening.mp3,japan.png,2
التحويل البرمجي,el/el_compilation.mp3,lebanon.png,2
उच्च,en/en_giga.mp3,india.png,2
電話をかける,ja/ja_marcelo.mp3,ILSVRC/Data/CLS-LOC/train/n02437616/n02437616_1546.JPEG,1
देग़चा,el/el_dixie.mp3,india.png,2
επιγονατίδα,el/el_resultant.mp3,ILSVRC/Data/CLS-LOC/train/n03623198/n03623198_3693.JPEG,1
كان هؤلاء,ar/ar_viii.mp3,ILSVRC/Data/CLS-LOC/train/n02865351/n02865351_9257.JPEG,1
コマンチ族,hi/hi_comanche.mp3,japan.png,2
おじいちゃん,en/en_grandpa.mp3,japan.png,2
أميرال,ar/ar_icq.mp3,ILSVRC/Data/CLS-LOC/train/n02276258/n02276258_5388.JPEG,1
μπανάνα,el/el_rent.mp3,ILSVRC/Data/CLS-LOC/train/n07753592/n07753592_6074.JPEG,1
トリケラトプス,ja/ja_user.mp3,ILSVRC/Data/CLS-LOC/train/n01704323/n01704323_8361.JPEG,1
क्लंबर,hi/hi_book.mp3,ILSVRC/Data/CLS-LOC/train/n02101556/n02101556_1951.JPEG,1
メニュー,ja/ja_aligned.mp3,ILSVRC/Data/CLS-LOC/train/n07565083/n07565083_10714.JPEG,1
μαγκούστα,el/el_bridal.mp3,ILSVRC/Data/CLS-LOC/train/n02137549/n02137549_5948.JPEG,1
καλαμπόκι,ja/ja_corn.mp3,greece.png,2
休暇,ar/ar_vacations.mp3,japan.png,2
gourmet,hi/hi_gourmet.mp3,usa.png,2
Carbonara,hi/hi_surrounded.mp3,ILSVRC/Data/CLS-LOC/train/n07831146/n07831146_6894.JPEG,1
crd,hi/hi_crd.mp3,lebanon.png,2
interviews,ar/ar_interviews.mp3,usa.png,2
volcano,en/en_jackie.mp3,ILSVRC/Data/CLS-LOC/train/n09472597/n09472597_30667.JPEG,1
com.parton,en/en_parton.mp3,lebanon.png,2
hartebeest,en/en_rufus.mp3,ILSVRC/Data/CLS-LOC/train/n02422106/n02422106_3464.JPEG,1
بوضوح,el/el_obviously.mp3,lebanon.png,2
alpes,ar/ar_alpes.mp3,usa.png,2
बेल साँप,hi/hi_presario.mp3,ILSVRC/Data/CLS-LOC/train/n01739381/n01739381_1357.JPEG,1
एवा,el/el_ava.mp3,india.png,2
ψευδής,hi/hi_false.mp3,greece.png,2
البوق,ar/ar_snap.mp3,ILSVRC/Data/CLS-LOC/train/n03110669/n03110669_97295.JPEG,1
ラム,ja/ja_genie.mp3,ILSVRC/Data/CLS-LOC/train/n02412080/n02412080_19360.JPEG,1
ιρλανδικό σέτερ,el/el_versus.mp3,ILSVRC/Data/CLS-LOC/train/n02100877/n02100877_1365.JPEG,1
叙階,en/en_ordination.mp3,japan.png,2
日没,hi/hi_sunset.mp3,japan.png,2
रॉस,ja/ja_ross.mp3,india.png,2
gorilla,en/en_marysville.mp3,ILSVRC/Data/CLS-LOC/train/n02480855/n02480855_41858.JPEG,1
picket fence,en/en_uniden.mp3,ILSVRC/Data/CLS-LOC/train/n03930313/n03930313_11234.JPEG,1
προσαρμογείς,en/en_adapters.mp3,greece.png,2
豚,ja/ja_nicola.mp3,ILSVRC/Data/CLS-LOC/train/n02395406/n02395406_7768.JPEG,1
हीरा,el/el_diamante.mp3,india.png,2
wallaby,en/en_awesome.mp3,ILSVRC/Data/CLS-LOC/train/n01877812/n01877812_6725.JPEG,1
柄杓,ja/ja_buffering.mp3,ILSVRC/Data/CLS-LOC/train/n03633091/n03633091_2397.JPEG,1
トチノキ,ja/ja_angelo.mp3,ILSVRC/Data/CLS-LOC/train/n12768682/n12768682_28723.JPEG,1
アギレラ,en/en_aguilera.mp3,japan.png,2
クモザル,ja/ja_medically.mp3,ILSVRC/Data/CLS-LOC/train/n02493793/n02493793_22139.JPEG,1
tamiya,en/en_tamiya.mp3,japan.png,2
όρθιος,el/el_patriot.mp3,ILSVRC/Data/CLS-LOC/train/n04515003/n04515003_2524.JPEG,1
वस्र,hi/hi_filament.mp3,ILSVRC/Data/CLS-LOC/train/n04532106/n04532106_3478.JPEG,1
アマガエル,ja/ja_hypertext.mp3,ILSVRC/Data/CLS-LOC/train/n01644373/n01644373_6847.JPEG,1
ασφάλειες,en/en_fuses.mp3,greece.png,2
meaningful,el/el_meaningful.mp3,usa.png,2
غونغ,ar/ar_accumulated.mp3,ILSVRC/Data/CLS-LOC/train/n03447721/n03447721_25195.JPEG,1
πιατοθήκη,el/el_disappears.mp3,ILSVRC/Data/CLS-LOC/train/n03961711/n03961711_3283.JPEG,1
समुद्र किनारा,hi/hi_interstate.mp3,ILSVRC/Data/CLS-LOC/train/n09428293/n09428293_52212.JPEG,1
反対する,en/en_dissent.mp3,japan.png,2
θαλάσσιος γυμνοσάλιαγκος,el/el_val.mp3,ILSVRC/Data/CLS-LOC/train/n01950731/n01950731_2881.JPEG,1
कार का पहिया,hi/hi_clarity.mp3,ILSVRC/Data/CLS-LOC/train/n02974003/n02974003_12874.JPEG,1
きらびやかな,en/en_glittering.mp3,japan.png,2
κουνουπίδι,el/el_bacterial.mp3,ILSVRC/Data/CLS-LOC/train/n07715103/n07715103_439.JPEG,1
mobile home,en/en_pong.mp3,ILSVRC/Data/CLS-LOC/train/n03776460/n03776460_16167.JPEG,1
com.unsw,en/en_unsw.mp3,lebanon.png,2
آيرز,en/en_ayers.mp3,lebanon.png,2
सैम्पसन,ar/ar_sampson.mp3,india.png,2
χορτοφάγος,ar/ar_vegan.mp3,greece.png,2
प्रोपेल,ja/ja_propel.mp3,india.png,2
κλίμακα,el/el_assigns.mp3,ILSVRC/Data/CLS-LOC/train/n04141975/n04141975_4787.JPEG,1
محليا,en/en_locally.mp3,lebanon.png,2
ओवरस्कर्ट,hi/hi_wastes.mp3,ILSVRC/Data/CLS-LOC/train/n03866082/n03866082_1351.JPEG,1
ترايسيراتوبس,ar/ar_abstracts.mp3,ILSVRC/Data/CLS-LOC/train/n01704323/n01704323_618.JPEG,1
توصف,ja/ja_touted.mp3,lebanon.png,2
στοργή,hi/hi_affection.mp3,greece.png,2
浴槽,ja/ja_gent.mp3,ILSVRC/Data/CLS-LOC/train/n04493381/n04493381_71235.JPEG,1
melissa,hi/hi_melissa.mp3,greece.png,2
स्की,hi/hi_linens.mp3,ILSVRC/Data/CLS-LOC/train/n04228054/n04228054_5043.JPEG,1
koala,en/en_curves.mp3,ILSVRC/Data/CLS-LOC/train/n01882714/n01882714_5697.JPEG,1
النسر الأصلع,ar/ar_westchester.mp3,ILSVRC/Data/CLS-LOC/train/n01614925/n01614925_3323.JPEG,1
παχνί,el/el_cylindrical.mp3,ILSVRC/Data/CLS-LOC/train/n03131574/n03131574_2389.JPEG,1
झंकार,en/en_chimes.mp3,india.png,2
αμπελόφιδο,el/el_ncr.mp3,ILSVRC/Data/CLS-LOC/train/n01739381/n01739381_5356.JPEG,1
जर्मन छोटे बालों वाला सूचक,hi/hi_surfers.mp3,ILSVRC/Data/CLS-LOC/train/n02100236/n02100236_1202.JPEG,1
paper towel,en/en_coordinator.mp3,ILSVRC/Data/CLS-LOC/train/n03887697/n03887697_11603.JPEG,1
dam,en/en_triathlon.mp3,ILSVRC/Data/CLS-LOC/train/n03160309/n03160309_32316.JPEG,1
विक्रेता,ar/ar_vendor.mp3,india.png,2
ευχαρίστηση,ja/ja_pleasure.mp3,greece.png,2
ジャガー,ja/ja_magnify.mp3,ILSVRC/Data/CLS-LOC/train/n02128925/n02128925_12846.JPEG,1
جسر,ar/ar_tei.mp3,ILSVRC/Data/CLS-LOC/train/n04532670/n04532670_8976.JPEG,1
γιορτή,en/en_feast.mp3,greece.png,2
trolleybus,en/en_renewal.mp3,ILSVRC/Data/CLS-LOC/train/n04487081/n04487081_20452.JPEG,1
παράλληλοι ράβδοι,el/el_cyril.mp3,ILSVRC/Data/CLS-LOC/train/n03888605/n03888605_5101.JPEG,1
θετικώς,ja/ja_positively.mp3,greece.png,2
निषिद्ध,ar/ar_forbidden.mp3,india.png,2
marantz,ar/ar_marantz.mp3,greece.png,2
επίπεδο,hi/hi_plane.mp3,greece.png,2
portage,hi/hi_portage.mp3,usa.png,2
दफ़्ती,hi/hi_megs.mp3,ILSVRC/Data/CLS-LOC/train/n02971356/n02971356_5919.JPEG,1
com.affenpinscher,ar/ar_kathy.mp3,ILSVRC/Data/CLS-LOC/train/n02110627/n02110627_13211.JPEG,1
حيوان الوشق,ar/ar_railways.mp3,ILSVRC/Data/CLS-LOC/train/n02127052/n02127052_17512.JPEG,1
sulphur-crested cockatoo,en/en_oregano.mp3,ILSVRC/Data/CLS-LOC/train/n01819313/n01819313_3041.JPEG,1
Σρεκ,hi/hi_shrek.mp3,greece.png,2
εξαφανίζεται,ar/ar_disappearing.mp3,greece.png,2
ダイヤモンドバック,ja/ja_evangelism.mp3,ILSVRC/Data/CLS-LOC/train/n01755581/n01755581_6095.JPEG,1
फ्लैट-लेपित रिट्रीवर,hi/hi_frosted.mp3,ILSVRC/Data/CLS-LOC/train/n02099267/n02099267_2928.JPEG,1
specifications,ja/ja_specifications.mp3,usa.png,2
एथलीट,ja/ja_athletes.mp3,india.png,2
binoculars,en/en_biennial.mp3,ILSVRC/Data/CLS-LOC/train/n02841315/n02841315_1508.JPEG,1
pinwheel,en/en_designed.mp3,ILSVRC/Data/CLS-LOC/train/n03944341/n03944341_19540.JPEG,1
hamper,en/en_pictured.mp3,ILSVRC/Data/CLS-LOC/train/n03482405/n03482405_11082.JPEG,1
chiton,en/en_sees.mp3,ILSVRC/Data/CLS-LOC/train/n01955084/n01955084_6624.JPEG,1
ジャカマル,ja/ja_pdr.mp3,ILSVRC/Data/CLS-LOC/train/n01843065/n01843065_6128.JPEG,1
fourth,el/el_fourth.mp3,usa.png,2
vim,ja/ja_vim.mp3,usa.png,2
νόρφολκ τεριέ,el/el_pricerunner.mp3,ILSVRC/Data/CLS-LOC/train/n02094114/n02094114_7390.JPEG,1
食器洗い機,ja/ja_whence.mp3,ILSVRC/Data/CLS-LOC/train/n03207941/n03207941_1575.JPEG,1
ξύλινο κουτάλι,el/el_loretta.mp3,ILSVRC/Data/CLS-LOC/train/n04597913/n04597913_301.JPEG,1
घातक परिणाम,ar/ar_fatalities.mp3,india.png,2
قاعدة,ar/ar_accreditation.mp3,ILSVRC/Data/CLS-LOC/train/n04118776/n04118776_14667.JPEG,1
σίδερο,el/el_cabo.mp3,ILSVRC/Data/CLS-LOC/train/n03584829/n03584829_31966.JPEG,1
σαλιάρα,el/el_precious.mp3,ILSVRC/Data/CLS-LOC/train/n02834397/n02834397_3841.JPEG,1
odometer,en/en_scaling.mp3,ILSVRC/Data/CLS-LOC/train/n03841143/n03841143_11413.JPEG,1
टेक्सास,en/en_texas.mp3,india.png,2
powermac,ja/ja_powermac.mp3,greece.png,2
κοντή φούστα,el/el_nikki.mp3,ILSVRC/Data/CLS-LOC/train/n03770439/n03770439_5143.JPEG,1
सहमत,el/el_concurring.mp3,india.png,2
मठ,el/el_convent.mp3,india.png,2
भारतीय चिकित्सा पद्धति,el/el_ism.mp3,india.png,2
女神たち,en/en_goddesses.mp3,japan.png,2
泥亀,ja/ja_sunshine.mp3,ILSVRC/Data/CLS-LOC/train/n01667114/n01667114_4404.JPEG,1
trailer truck,en/en_fiori.mp3,ILSVRC/Data/CLS-LOC/train/n04467665/n04467665_197.JPEG,1
局,en/en_bureau.mp3,japan.png,2
鞘,ja/ja_transitional.mp3,ILSVRC/Data/CLS-LOC/train/n04141327/n04141327_169.JPEG,1
アーススター,ja/ja_indi.mp3,ILSVRC/Data/CLS-LOC/train/n13044778/n13044778_3006.JPEG,1
suse,ar/ar_suse.mp3,india.png,2
مجلس,en/en_conseil.mp3,lebanon.png,2
गोपनीयता,el/el_privacy.mp3,india.png,2
消費する,ja/ja_roxanne.mp3,ILSVRC/Data/CLS-LOC/train/n07584110/n07584110_5244.JPEG,1
سخان مياه,en/en_boiler.mp3,lebanon.png,2
μαόνι,ar/ar_mahoney.mp3,greece.png,2
赤ワイン,ja/ja_paradigm.mp3,ILSVRC/Data/CLS-LOC/train/n07892512/n07892512_14875.JPEG,1
grape,ja/ja_grape.mp3,usa.png,2
vine snake,en/en_activex.mp3,ILSVRC/Data/CLS-LOC/train/n01739381/n01739381_10287.JPEG,1
datamonitor,en/en_datamonitor.mp3,india.png,2
عداد المسافات,ar/ar_withdraw.mp3,ILSVRC/Data/CLS-LOC/train/n03841143/n03841143_14748.JPEG,1
النقبة,el/el_kilt.mp3,lebanon.png,2
βάθρο,el/el_bri.mp3,ILSVRC/Data/CLS-LOC/train/n03903868/n03903868_18503.JPEG,1
عارضة التوازن,ar/ar_fetus.mp3,ILSVRC/Data/CLS-LOC/train/n02777292/n02777292_6591.JPEG,1
مزلقة,ar/ar_bronx.mp3,ILSVRC/Data/CLS-LOC/train/n02860847/n02860847_19670.JPEG,1
احتج تكدرت,ar/ar_knoppix.mp3,ILSVRC/Data/CLS-LOC/train/n01797886/n01797886_8960.JPEG,1
システイン,hi/hi_cysteine.mp3,japan.png,2
αγκινάρα,el/el_inject.mp3,ILSVRC/Data/CLS-LOC/train/n07718747/n07718747_22046.JPEG,1
يوغي,el/el_yogi.mp3,lebanon.png,2
respondents,hi/hi_respondents.mp3,usa.png,2
prompting,ja/ja_prompting.mp3,usa.png,2
σανδάλι,el/el_scrapbooking.mp3,ILSVRC/Data/CLS-LOC/train/n04133789/n04133789_11440.JPEG,1
κατα δευτερον,en/en_secondly.mp3,greece.png,2
アカデミックガウン,ja/ja_alters.mp3,ILSVRC/Data/CLS-LOC/train/n02669723/n02669723_9421.JPEG,1
रैंडी,ar/ar_randi.mp3,india.png,2
専門家,el/el_specialists.mp3,japan.png,2
εναλλασσόμενος,hi/hi_alternating.mp3,greece.png,2
يعبد,hi/hi_worshipped.mp3,lebanon.png,2
flamingo,en/en_glowing.mp3,ILSVRC/Data/CLS-LOC/train/n02007558/n02007558_525.JPEG,1
डाई की ढलाई,el/el_diecast.mp3,india.png,2
παραγωγές,ar/ar_productions.mp3,greece.png,2
トイレットペーパー,ja/ja_tickle.mp3,ILSVRC/Data/CLS-LOC/train/n15075141/n15075141_18238.JPEG,1
日曜日,el/el_domingo.mp3,japan.png,2
मार्च,el/el_march.mp3,india.png,2
صرصور,ar/ar_beaver.mp3,ILSVRC/Data/CLS-LOC/train/n02233338/n02233338_16839.JPEG,1
बदलना,hi/hi_matchups.mp3,ILSVRC/Data/CLS-LOC/train/n04372370/n04372370_22856.JPEG,1
mcphee,en/en_mcphee.mp3,greece.png,2
razor,ar/ar_razor.mp3,usa.png,2
tss,el/el_tss.mp3,lebanon.png,2
عزيزي,en/en_usa.mp3,lebanon.png,2
mhonarc,ja/ja_mhonarc.mp3,usa.png,2
